('RDN', 0.0309)
('TOWN', 0.0309)
('UE', 0.0309)
('JNJ', 0.031)
('MCBS', 0.031)
('RPRX', 0.031)
('UL', 0.031)
('WAFD', 0.031)
('MDT', 0.0311)
('AEE', 0.0312)
('MOS', 0.0312)
('KMT', 0.0313)
('AKR', 0.031400003)
('AVB', 0.031400003)
('CIVB', 0.031400003)
('QUAD', 0.031400003)
('RHI', 0.031400003)
('SWKS', 0.0315)
('WBS', 0.0315)
('ESSA', 0.031600002)
('FCF', 0.031600002)
('FDP', 0.031600002)
('KSM', 0.031600002)
('PPL', 0.031600002)
('DMF', 0.0317)
('MS', 0.0317)
('NTES', 0.0317)
('UVE', 0.0317)
('LEA', 0.0318)
('PB', 0.0318)
('CPB', 0.0319)
('FCAP', 0.0319)
('NRP', 0.0319)
('NSP', 0.0319)
('NWL', 0.0319)
('ASX', 0.032)
('HI', 0.032)
('MFG', 0.032)
('TAP', 0.032)
('CNXC', 0.0321)
('EMN', 0.0321)
('FMAO', 0.0321)
('IBM', 0.0321)
('JRVR', 0.0321)
('ABBV', 0.0322)
('WNEB', 0.0322)
('BAX', 0.0323)
('CCEC', 0.0325)
('FMS', 0.0325)
('IDA', 0.0325)
('LKQ', 0.0325)
('OPBK', 0.0325)
('PECO', 0.0325)
('SCHL', 0.0325)
('SO', 0.0325)
('XOM', 0.0325)
('BFIN', 0.0327)
('COFS', 0.0327)
('FNF', 0.0327)
('PEP', 0.0327)
('TRNO', 0.0327)
('BKU', 0.0328)
('CABO', 0.0328)
('STT', 0.0328)
('UFCS', 0.0328)
('XEL', 0.0328)
('AMX', 0.032899998)
('BG', 0.032899998)
('MLKN', 0.032899998)
('SCS', 0.032899998)
('CVE', 0.033)
('DTM', 0.033)
('EVBN', 0.033099998)
('FNB', 0.033099998)
('SKT', 0.033099998)
('TSBK', 0.033099998)
('BKE', 0.0332)
('ED', 0.0332)
('ETR', 0.0332)
('FBP', 0.0332)
('IP', 0.0332)
('QSR', 0.0332)
('SHBI', 0.0332)
('DEO', 0.033299997)
('LNT', 0.033299997)
('MBWM', 0.033299997)
('PZZA', 0.033299997)
('CALM', 0.0334)
('PFBC', 0.0334)
('VLO', 0.0334)
('ZION', 0.0334)
('BPRN', 0.0335)
('CYD', 0.0335)
('VABK', 0.0335)
('DCOM', 0.0336)
('DTE', 0.0336)
('IRT', 0.0336)
('OWL', 0.0336)
('TSN', 0.0336)
('DMB', 0.0337)
('JWN', 0.0337)
('RY', 0.0337)
('CMRE', 0.033800002)
('REYN', 0.033800002)
('PKBK', 0.0339)
('PLD', 0.0339)
('BSRR', 0.034)
('GDEN', 0.034)
('NOMD', 0.034)
('UCB', 0.034)
('WTRG', 0.034)
('XHR', 0.034)
('CEE', 0.0341)
('GHG', 0.0341)
('C', 0.0342)
('MOFG', 0.0342)
('PNC', 0.0342)
('SAFE', 0.0342)
('WABC', 0.0342)
('FITB', 0.0343)
('GEF', 0.0343)
('FAF', 0.0344)
('GILD', 0.0344)
('MDU', 0.0344)
('MXE', 0.0344)
('SWX', 0.0344)
('TRN', 0.0344)
('ALTG', 0.0345)
('CZFS', 0.0345)
('NVS', 0.0345)
('NFG', 0.0346)
('ALLY', 0.0347)
('COLD', 0.0347)
('KB', 0.0347)
('YRD', 0.0347)
('DTF', 0.0348)
('VLGEA', 0.0348)
('FHN', 0.0349)
('JACK', 0.0349)
('JOF', 0.0349)
('RYI', 0.0349)
('WEC', 0.0349)
('BHRB', 0.035)
('CBFV', 0.035)
('EBMT', 0.035)
('AROC', 0.035099998)
('DRI', 0.035099998)
('SWK', 0.035099998)
('GIS', 0.0352)
('GPC', 0.0352)
('ESS', 0.0354)
('GRF', 0.0354)
('HBT', 0.0354)
('PTVE', 0.0354)
('STEW', 0.0354)
('PFG', 0.0355)
('SHO', 0.0355)
('TY', 0.0355)
('ARTNA', 0.0356)
('CLDT', 0.0356)
('MVBF', 0.0356)
('TKC', 0.0356)
('AE', 0.0357)
('FRST', 0.0357)
('INVH', 0.0357)
('UGP', 0.0357)
('CTRE', 0.0358)
('EXTO', 0.0358)
('DSM', 0.0359)
('MC', 0.0359)
('STBA', 0.0359)
('ENLC', 0.036)
('SFNC', 0.036)
('KVUE', 0.0361)
('MRBK', 0.0361)
('TS', 0.0361)
('AUB', 0.036199998)
('CPT', 0.036199998)
('OTEX', 0.036199998)
('PROV', 0.036199998)
('QFIN', 0.036199998)
('SMP', 0.036199998)
('CTBI', 0.0363)
('GROW', 0.0363)
('KMB', 0.0363)
('WSR', 0.0363)
('HMN', 0.0364)
('INDB', 0.0364)
('LXFR', 0.0364)
('HRL', 0.0365)
('LEO', 0.0365)
('MGIC', 0.0365)
('NIM', 0.0365)
('OXM', 0.0365)
('ADM', 0.0366)
('RYN', 0.0366)
('SW', 0.0366)
('EPRT', 0.0367)
('FMC', 0.0367)
('IFS', 0.0367)
('PKE', 0.0367)
('TXNM', 0.0367)
('CDP', 0.0369)
('CXH', 0.0369)
('WMB', 0.0369)
('CNA', 0.037)
('CTRA', 0.037)
('BHB', 0.037100002)
('CCU', 0.037100002)
('DUK', 0.037100002)
('ENR', 0.037100002)
('MAC', 0.037100002)
('PSA', 0.037100002)
('SEI', 0.0372)
('LCII', 0.0373)
('SGC', 0.0373)
('SSTK', 0.0373)
('FFBC', 0.0374)
('OVBC', 0.0374)
('OZK', 0.0374)
('GIC', 0.0375)
('JHG', 0.0375)
('LAZ', 0.0375)
('PII', 0.0375)
('REG', 0.0375)
('VET', 0.0376)
('FULT', 0.0377)
('OGS', 0.0377)
('CMCL', 0.0378)
('FRME', 0.0378)
('NUS', 0.0379)
('SIMO', 0.0379)
('ALGT', 0.0381)
('NRIM', 0.0381)
('AHR', 0.0382)
('NXST', 0.0382)
('SNY', 0.0382)
('AEP', 0.0383)
('GCMG', 0.0383)
('KLG', 0.0383)
('PCB', 0.0383)
('PSX', 0.0383)
('SJM', 0.0383)
('TMP', 0.0383)
('CPF', 0.038399998)
('EIX', 0.0385)
('ROIC', 0.0385)
('MUR', 0.038599998)
('VAC', 0.038599998)
('BOH', 0.0387)
('WHG', 0.0387)
('BSAC', 0.0388)
('NCA', 0.0388)
('AROW', 0.038900003)
('CHT', 0.038900003)
('IGT', 0.038900003)
('ASB', 0.039)
('DAC', 0.039)
('DHIL', 0.039100002)
('EQR', 0.039100002)
('FRAF', 0.039100002)
('SIRI', 0.039100002)
('CRGY', 0.0392)
('CVEO', 0.0392)
('PBF', 0.0392)
('REXR', 0.0392)
('RGCO', 0.039300002)
('AUDC', 0.0394)
('BIPC', 0.0394)
('CET', 0.0394)
('DBI', 0.0394)
('MAA', 0.0394)
('UBSI', 0.0394)
('SWBI', 0.0395)
('BUSE', 0.0396)
('LARK', 0.0396)
('HBNC', 0.0397)
('HFWA', 0.0397)
('SD', 0.0397)
('ALRS', 0.0398)
('EXC', 0.0398)
('FRT', 0.0398)
('NJR', 0.0398)
('TV', 0.0398)
('CAC', 0.0399)
('FINV', 0.0399)
('MFC', 0.0399)
('FF', 0.0401)
('HBAN', 0.0401)
('NUW', 0.0401)
('RCI', 0.0401)
('SHG', 0.0401)
('STAG', 0.0401)
('CFG', 0.0402)
('EXR', 0.0402)
('PMO', 0.0402)
('SLG', 0.0403)
('FMN', 0.0404)
('NWFL', 0.0404)
('MNRO', 0.0405)
('NNY', 0.0405)
('BKDT', 0.040700004)
('FE', 0.040700004)
('JHS', 0.040700004)
('KALU', 0.040700004)
('SON', 0.040700004)
('WSBF', 0.040700004)
('LGTY', 0.040799998)
('SASR', 0.040799998)
('SHEL', 0.040799998)
('RHP', 0.040900003)
('SPTN', 0.040900003)
('STRW', 0.040900003)
('ADC', 0.041100003)
('JOUT', 0.041100003)
('CM', 0.041199997)
('GBLI', 0.041199997)
('TNL', 0.041199997)
('UDR', 0.041199997)
('MATW', 0.041300002)
('PM', 0.041300002)
('VTRS', 0.041300002)
('BBY', 0.0414)
('PINC', 0.0414)
('CVBF', 0.041500002)
('HURC', 0.041500002)
('NL', 0.041500002)
('VRTS', 0.041500002)
('CNH', 0.0417)
('JBGS', 0.0417)
('PNW', 0.0417)
('TROX', 0.0417)
('CURI', 0.0418)
('NUV', 0.0418)
('THFF', 0.0418)
('USB', 0.0418)
('FHB', 0.0419)
('KRG', 0.0419)
('TAK', 0.0419)
('DGICB', 0.042)
('HPP', 0.042)
('KIM', 0.042)
('ZTO', 0.042)
('EMBC', 0.0421)
('HIHO', 0.0421)
('MSM', 0.0421)
('NXC', 0.0421)
('NXN', 0.0421)
('RM', 0.0421)
('ETX           ', 0.0422)
('NXP', 0.0423)
('PRGO', 0.0423)
('AFB', 0.0424)
('BRX', 0.0424)
('GSK', 0.0424)
('OKE', 0.0424)
('RF', 0.0424)
('FMX', 0.0425)
('HAS', 0.0425)
('OGE', 0.0425)
('FTS', 0.042600002)
('LNKB', 0.042600002)
('CUZ', 0.0427)
('LAMR', 0.0427)
('LAND', 0.0427)
('CIX', 0.0428)
('HFBL', 0.0428)
('PRU', 0.0429)
('CUBE', 0.0431)
('EVRG', 0.0431)
('LX', 0.0431)
('PCH', 0.0431)
('PTEN', 0.0431)
('RMBI', 0.0431)
('FLO', 0.0432)
('PCK', 0.0432)
('SLF', 0.0432)
('SU', 0.0432)
('APA', 0.0433)
('HSBC', 0.0433)
('MFM', 0.0433)
('MMD', 0.0433)
('DEI', 0.0434)
('POR', 0.0434)
('HAFC', 0.0436)
('ELME', 0.0437)
('PCQ', 0.0437)
('CVX', 0.0438)
('TRST', 0.0438)
('ALE', 0.044)
('OCFC', 0.044)
('EPSN', 0.044099998)
('HMST', 0.044099998)
('BMY', 0.0442)
('HMC', 0.0442)
('ASRV', 0.044299997)
('CSAN', 0.0444)
('CMU', 0.044499997)
('NFBK', 0.044499997)
('SBSI', 0.0446)
('NTR', 0.044699997)
('IPG', 0.0448)
('BKH', 0.044899996)
('CSR', 0.044899996)
('ES', 0.044899996)
('MHI', 0.044899996)
('KW', 0.045)
('NLOP', 0.045100003)
('SAN', 0.045100003)
('BMRC', 0.0452)
('CMA', 0.0452)
('TROW', 0.0452)
('VNOM', 0.0452)
('D', 0.045300003)
('HOPE', 0.045300003)
('DGICA', 0.045500003)
('M', 0.045500003)
('NWG', 0.045500003)
('PMM', 0.0456)
('SSRM', 0.0456)
('WSBC', 0.0456)
('NAVI', 0.045700002)
('OPRA', 0.045700002)
('RDUS', 0.045700002)
('HUN', 0.0458)
('MAV', 0.0458)
('MFIN', 0.0458)
('ESCA', 0.045900002)
('KT', 0.045900002)
('MYE', 0.046)
('IVZ', 0.0461)
('SAFT', 0.0461)
('CXE', 0.0462)
('HST', 0.0462)
('NMS', 0.0462)
('CNQ', 0.0465)
('MERC', 0.0466)
('ATNI', 0.0467)
('VLY', 0.0467)
('PHX', 0.0468)
('UG', 0.0468)
('AES', 0.0469)
('ARE', 0.0469)
('NOG', 0.0469)
('WTBA', 0.0469)
('ICL', 0.0471)
('NHI', 0.0471)
('YY', 0.0471)
('UMH', 0.047199998)
('WPP', 0.047199998)
('BEPC', 0.047399998)
('NMI', 0.047399998)
('ALEX', 0.0475)
('BIP', 0.0475)
('PAI', 0.0475)
('PLYM', 0.0475)
('TSI', 0.0475)
('CODI', 0.0476)
('KMI', 0.0476)
('PWOD', 0.0476)
('ATLO', 0.0477)
('CVS', 0.0477)
('EGY', 0.0477)
('KEY', 0.0477)
('SB', 0.0477)
('ZIM', 0.0477)
('KHC', 0.0478)
('PAC', 0.0478)
('BRKL', 0.0479)
('NTB', 0.0479)
('PNI', 0.048)
('MGA', 0.0481)
('HASI', 0.0482)
('CAG', 0.048299998)
('CCOI', 0.048299998)
('SR', 0.048299998)
('BTG', 0.048600003)
('PZC', 0.048600003)
('TFC', 0.048600003)
('UPS', 0.048600003)
('VLYPN', 0.048600003)
('MAN', 0.048699997)
('SAMG', 0.048800003)
('MTR', 0.048899997)
('SPG', 0.048899997)
('SXC', 0.048899997)
('INSI', 0.049000002)
('BMO', 0.049099997)
('IMOS', 0.049099997)
('FMNB', 0.049200002)
('PBA', 0.049200002)
('NWE', 0.0493)
('EBF', 0.0494)
('AGR', 0.0495)
('BRDG', 0.0495)
('BXP', 0.0495)
('AUBN', 0.0496)
('PYN', 0.0496)
('AMCR', 0.0497)
('CMP', 0.0498)
('NKSH', 0.0499)
('PDCO', 0.0499)
('NFE', 0.05)
('NXRT', 0.05)
('PFC', 0.05)
('AESI', 0.050100002)
('MSBI', 0.050100002)
('LRFC', 0.0502)
('PNF', 0.0502)
('T', 0.0502)
('UPBD', 0.0502)
('AAT', 0.050300002)
('EOT', 0.050300002)
('FISI', 0.050300002)
('HIMX', 0.050300002)
('FCPT', 0.0504)
('LANDM', 0.0504)
('DAN', 0.0506)
('PDM', 0.0506)
('PLTK', 0.0506)
('BMN', 0.0507)
('GGAL', 0.0507)
('COLB', 0.0508)
('NWN', 0.0509)
('PFS', 0.0509)
('PMX', 0.0509)
('WEN', 0.0509)
('BAP', 0.0511)
('UNB', 0.0511)
('EGF', 0.0512)
('PLOW', 0.0514)
('PAX', 0.0515)
('DINO', 0.0517)
('AVA', 0.051799998)
('PPBI', 0.051799998)
('PEBO', 0.0519)
('XYF', 0.0519)
('PMF', 0.0521)
('BHP', 0.052199997)
('DVN', 0.052199997)
('OIA', 0.052199997)
('INN', 0.052399997)
('LSBK', 0.052399997)
('PFIS', 0.052399997)
('KRT', 0.0525)
('EICA', 0.052600004)
('ENX', 0.052699998)
('KGS', 0.052699998)
('NVEC', 0.052699998)
('TTP', 0.052800003)
('MUI', 0.0529)
('LYG', 0.053000003)
('NTRSO', 0.053000003)
('CFFN', 0.0533)
('IGI', 0.0533)
('TD', 0.0533)
('NNN', 0.0535)
('MTN', 0.053600002)
('SQM', 0.053600002)
('UBCP', 0.053600002)
('JMM', 0.0537)
('LNC', 0.0537)
('O', 0.0537)
('PML', 0.0537)
('NSA', 0.0538)
('BCBP', 0.0539)
('HTBK', 0.0539)
('PVL', 0.0539)
('EVM', 0.0542)
('BSET', 0.0543)
('HNNA', 0.0544)
('MIO', 0.0544)
('METC', 0.0545)
('STR', 0.0545)
('AQN', 0.0546)
('DOC', 0.0546)
('FITBO', 0.0546)
('TTE', 0.0547)
('LCNB', 0.0548)
('UBFO', 0.0548)
('GDV', 0.054899998)
('NTST', 0.055)
('VBF', 0.055)
('VICI', 0.055)
('FNLC', 0.0552)
('OCCIN', 0.0552)
('GTN', 0.0553)
('KRC', 0.0555)
('MUJ', 0.0555)
('EMF', 0.0558)
('ETD', 0.0558)
('AEG', 0.0559)
('MQY', 0.0559)
('BHV', 0.055999998)
('BKN', 0.0561)
('CC', 0.0561)
('GGB', 0.0561)
('ACGLN', 0.056199998)
('TIMB', 0.056199998)
('BEP', 0.0563)
('ECF', 0.0563)
('MIY', 0.0563)
('LXP', 0.056399997)
('SUZ', 0.056500003)
('HOFT', 0.056599997)
('SELF', 0.056599997)
('VFL', 0.056599997)
('SOR', 0.056799997)
('ACCO', 0.056999996)
('AVAL', 0.056999996)
('CEV', 0.0571)
('FCNCP', 0.0571)
('DOW', 0.0572)
('FFIC', 0.0572)
('NGG', 0.0573)
('MUA', 0.0574)
('BNY', 0.057800002)
('MHN', 0.057800002)
('SBGI', 0.057800002)
('SIGIP', 0.057800002)
('MUC', 0.0579)
('EQNR', 0.058000002)
('HBANP', 0.058000002)
('ITRN', 0.058000002)
('ACGLO', 0.0582)
('BTA', 0.0582)
('ESEA', 0.0582)
('HVT', 0.0583)
('III', 0.0584)
('BYM', 0.0585)
('HYB', 0.0586)
('MSB', 0.0586)
('REPX', 0.0586)
('CCI', 0.0587)
('F', 0.0587)
('NEWT', 0.0587)
('BNS', 0.0588)
('FCNCO', 0.0588)
('MHF', 0.0588)
('EIM', 0.0589)
('MHD', 0.0589)
('BLMN', 0.0591)
('EVN', 0.0591)
('BFK', 0.0592)
('CRI', 0.0592)
('MUE', 0.0592)
('ARC', 0.059299998)
('MVF', 0.059299998)
('MVT', 0.059299998)
('NBB', 0.059299998)
('MQT', 0.0594)
('BEN', 0.059499998)
('MBINO', 0.059499998)
('MPX', 0.059499998)
('MYD', 0.059499998)
('IHTA', 0.0596)
('TRP', 0.0596)
('CZNC', 0.059699997)
('GEL', 0.059699997)
('MYI', 0.059699997)
('MYN', 0.059699997)
('IIPR', 0.0598)
('PBT', 0.0598)
('PFE', 0.0598)
('GTY', 0.059899997)
('NWBI', 0.060100004)
('BLE', 0.060300004)
('NBH', 0.060300004)
('REGCO', 0.060500003)
('BFZ', 0.060599998)
('BFS', 0.060900003)
('CBL', 0.060900003)
('EFSCP', 0.060900003)
('CNOBP', 0.061)
('FITBP', 0.061)
('GLPI', 0.061)
('FIBK', 0.061100002)
('LTC', 0.061100002)
('FANG', 0.0612)
('HIW', 0.061300002)
('CWEN', 0.0614)
('HBANM', 0.0614)
('OCCIO', 0.0615)
('ATHM', 0.0616)
('SGU', 0.0616)
('CII', 0.0617)
('LYB', 0.0617)
('AGNCP', 0.0619)
('BRT', 0.0619)
('FULTP', 0.062)
('GDL', 0.062)
('MEI', 0.062)
('OGN', 0.062)
('WVVIP', 0.062)
('BLX', 0.0621)
('GLP', 0.0623)
('VIV', 0.0624)
('KRNY', 0.0625)
('AM', 0.0626)
('PR', 0.0626)
('TLK', 0.0627)
('CIG', 0.0629)
('SBI', 0.0629)
('SWZ', 0.0629)
('REGCP', 0.063)
('MMU', 0.0631)
('CMTG', 0.063200004)
('APAM', 0.0634)
('HIE', 0.0634)
('PINE', 0.0634)
('UVV', 0.0634)
('BME', 0.0635)
('MXF', 0.0635)
('WPC', 0.0635)
('DLX', 0.0636)
('SKM', 0.0636)
('UWMC', 0.0636)
('PFD', 0.0638)
('VLYPP', 0.0638)
('UGI', 0.0639)
('AGNCO', 0.0642)
('SILA', 0.0642)
('NE', 0.0643)
('CLPR', 0.0644)
('RGT', 0.0644)
('SBRA', 0.0644)
('OZKAP', 0.0645)
('UMC', 0.0646)
('PANL', 0.0647)
('GGZ', 0.0648)
('HSHP', 0.064899996)
('OHI', 0.065)
('BHFAN', 0.0651)
('ENB', 0.0651)
('WTFCM', 0.0652)
('KNTK', 0.0653)
('OXLCP', 0.0653)
('APLE', 0.0654)
('OXLCO', 0.0655)
('VZ', 0.0655)
('BHFAM', 0.0656)
('WASH', 0.0656)
('BP', 0.0657)
('JRSH', 0.065799996)
('CHSCM', 0.0659)
('MPA', 0.0659)
('CPA', 0.066)
('PFO', 0.066)
('DK', 0.066199996)
('MBINN', 0.066199996)
('BSBR', 0.066300005)
('BNL', 0.0664)
('HBANL', 0.0664)
('ABEV', 0.0665)
('BHFAP', 0.0665)
('DIN', 0.0665)
('VRN', 0.0665)
('FUND', 0.066599995)
('RIO', 0.066599995)
('FLC', 0.067)
('PSTL', 0.067)
('FLIC', 0.0671)
('NPV', 0.0671)
('WAFDP', 0.0671)
('CHSCP', 0.0673)
('VINP', 0.0673)
('MKTW', 0.0674)
('KSPI', 0.0675)
('OUT', 0.0675)
('WSBCP', 0.0675)
('DCOMP', 0.067600004)
('FT', 0.067600004)
('ADTN', 0.0677)
('BOE', 0.0678)
('GLBZ', 0.0678)
('GPMT', 0.0678)
('PNFPP', 0.0678)
('WHR', 0.0678)
('BHFAO', 0.0679)
('CHSCN', 0.0679)
('LND', 0.068)
('WTFCP', 0.0682)
('GOODN', 0.0683)
('OLP', 0.0683)
('RLJ', 0.0684)
('MDV', 0.0685)
('ONBPO', 0.0688)
('SUN', 0.0688)
('LANDO', 0.069)
('PKST', 0.069)
('ONBPP', 0.0691)
('ERH', 0.0692)
('SPH', 0.0692)
('TCBIO', 0.0692)
('TEN', 0.0692)
('CQP', 0.0694)
('DCF', 0.0694)
('E', 0.0694)
('BXMX', 0.0695)
('ECCC', 0.0695)
('FFC', 0.0695)
('HTCR', 0.0696)
('ZIONP', 0.069699995)
('HTLFP', 0.0698)
('LANDP', 0.0698)
('BCX', 0.07)
('TEF', 0.07)
('BGR', 0.0701)
('FFA', 0.0701)
('OCFCP', 0.0701)
('CRWS', 0.070300005)
('STK', 0.070300005)
('RGP', 0.0704)
('SPXX', 0.0705)
('GES', 0.070700005)
('JPI', 0.070700005)
('BCH', 0.0708)
('ING', 0.0709)
('TAIT', 0.0709)
('BGY', 0.071)
('JHI', 0.071)
('MPW', 0.071)
('UTG', 0.071)
('XOMA', 0.071)
('CSQ', 0.0712)
('GAIN', 0.0712)
('NMZ', 0.0712)
('CHSCL', 0.0713)
('RAND', 0.0715)
('ARKR', 0.0717)
('RNP', 0.0719)
('SGA', 0.0719)
('AWF', 0.0723)
('PK', 0.0723)
('FRMEP', 0.072399996)
('BHR', 0.0725)
('CCNEP', 0.0726)
('RQI', 0.0726)
('WIA', 0.0726)
('VPV', 0.0728)
('EPD', 0.0729)
('NKX', 0.0729)
('LBRDP', 0.0731)
('NMT', 0.0731)
('HTD', 0.0732)
('BWBBP', 0.0733)
('HR', 0.0733)
('PAGP', 0.0733)
('TU', 0.0733)
('CHSCO', 0.0734)
('OXLCN', 0.0734)
('BORR', 0.0735)
('GNT', 0.0735)
('VTN', 0.073699996)
('RVT', 0.0738)
('BUI', 0.0739)
('UHT', 0.0739)
('PHI', 0.074200004)
('UTF', 0.074200004)
('BBVA', 0.0743)
('GRX', 0.0743)
('NMCO', 0.074499995)
('VKI', 0.074499995)
('AEF', 0.0746)
('FMY', 0.0746)
('BBN', 0.0747)
('NRK', 0.0747)
('GSL', 0.0748)
('NAZ', 0.0748)
('VKQ', 0.0748)
('IIM', 0.0749)
('MGF', 0.075)
('TFINP', 0.075100005)
('GLU', 0.0752)
('KTF', 0.0752)
('IQI', 0.075500004)
('MOV', 0.075500004)
('RFI', 0.075500004)
('VGM', 0.075500004)
('GPRK', 0.0757)
('MO', 0.0757)
('VMO', 0.0757)
('BCV', 0.0758)
('VCV', 0.0758)
('GRNT', 0.0759)
('NAD', 0.076)
('NVG', 0.0761)
('WEA', 0.0761)
('BTO', 0.0762)
('AHH', 0.0763)
('EPR', 0.0763)
('NZF', 0.0763)
('RMR', 0.0763)
('NEA', 0.0764)
('AGNCL', 0.0765)
('NAC', 0.0765)
('NQP', 0.0767)
('NAN', 0.076799996)
('SBSW', 0.076799996)
('LIEN', 0.0769)
('MSBIP', 0.077)
('FGBIP', 0.0771)
('GOOD', 0.0771)
('MBNKP', 0.0771)
('NXJ', 0.0771)
('NDP', 0.077199996)
('RMT', 0.0773)
('NYMTL', 0.0774)
('PAA', 0.0775)
('BDJ', 0.0776)
('PDT', 0.0776)
('TYG', 0.0776)
('BHK', 0.077800006)
('EICB', 0.077800006)
('NOM', 0.077800006)
('SPE', 0.077800006)
('MNSBP', 0.078)
('DIAX', 0.078099996)
('JRS', 0.078099996)
('NTIP', 0.078099996)
('CTO', 0.0784)
('XP', 0.0784)
('ET', 0.0785)
('CIO', 0.0787)
('DSWL', 0.0787)
('FTAIO', 0.0787)
('OCCIM', 0.0788)
('HESM', 0.0791)
('FTAIN', 0.0792)
('NDMO', 0.0792)
('NYMTM', 0.0792)
('DEA', 0.0793)
('AB', 0.0796)
('ALX', 0.0796)
('LADR', 0.0797)
('EICC', 0.0799)
('CYCCP', 0.08)
('MDRRP', 0.08)
('PIM', 0.08)
('MBINM', 0.0802)
('ECCF', 0.080299996)
('MCI', 0.0804)
('USEG', 0.0804)
('QQQX', 0.0805)
('AY', 0.0806)
('BGSF', 0.0806)
('BIGZ', 0.0806)
('MAIN', 0.0806)
('RCS', 0.080699995)
('SPOK', 0.080699995)
('CEPU', 0.0808)
('TSQ', 0.0808)
('SCD', 0.0809)
('ADX', 0.081)
('BMEZ', 0.081)
('SABA', 0.081099994)
('FTAIP', 0.0813)
('XOMAP', 0.081499994)
('ETO', 0.081599995)
('DHF', 0.0817)
('XOMAO', 0.08180001)
('GLAD', 0.081999995)
('CGO', 0.082200006)
('RMMZ', 0.082200006)
('EVT', 0.08229999)
('EOS', 0.082399994)
('JEQ', 0.0825)
('EOI', 0.082600005)
('ESGRP', 0.082600005)
('WDS', 0.082600005)
('HPI', 0.08270001)
('CPAC', 0.0828)
('EMO', 0.0828)
('GGN', 0.0828)
('ATLCP', 0.0829)
('BSTZ', 0.083000004)
('KYN', 0.083000004)
('WIW', 0.083000004)
('OMAB', 0.083100006)
('ETG', 0.0834)
('HPF', 0.0834)
('HPS', 0.083500005)
('NYMTZ', 0.083500005)
('OMF', 0.0836)
('MMT', 0.0837)
('DNP', 0.0838)
('THQ', 0.084300004)
('ESGRO', 0.0844)
('WLKP', 0.0844)
('EDD', 0.0845)
('EVG', 0.0847)
('MITT', 0.0848)
('NOAH', 0.0848)
('PHT', 0.0848)
('ETY', 0.085)
('RMM', 0.085)
('VTS', 0.085)
('BTI', 0.0851)
('RMI', 0.0851)
('GNK', 0.0853)
('MCR', 0.0856)
('WILC', 0.0856)
('CRESY', 0.0858)
('MPV', 0.0858)
('NYMTN', 0.0859)
('PPT', 0.086)
('ASG', 0.0862)
('ERC', 0.0862)
('KREF', 0.0862)
('LOAN', 0.0865)
('MPLX', 0.0865)
('ETV', 0.0866)
('IMPPP', 0.0866)
('RFMZ', 0.0866)
('BANX', 0.0868)
('CHW', 0.0868)
('RFM', 0.087)
('TFSL', 0.0872)
('METCB', 0.087299995)
('SJT', 0.087299995)
('WU', 0.0875)
('EVC', 0.0877)
('BGS', 0.088199995)
('TBLD', 0.088199995)
('MIN', 0.0883)
('ETB', 0.0885)
('WF', 0.0887)
('BKT', 0.089099996)
('AJX', 0.0892)
('FTAIM', 0.089499995)
('NTG', 0.089499995)
('ETJ', 0.08979999)
('BCE', 0.09)
('ENIC', 0.09020001)
('CHRD', 0.090500005)
('CIK', 0.0912)
('EXG', 0.0913)
('ARCC', 0.091400005)
('EAD', 0.091400005)
('SDHY', 0.0916)
('PEO', 0.091800004)
('MARPS', 0.0919)
('DHY', 0.0921)
('PSF', 0.0921)
('FITBI', 0.0923)
('FPF', 0.0923)
('DBL', 0.0926)
('ASGI', 0.093)
('EPM', 0.0932)
('RMAX', 0.0932)
('TPZ', 0.0934)
('VLYPO', 0.0934)
('GMRE', 0.0935)
('RWT', 0.0935)
('ZIONO', 0.0936)
('BTZ', 0.0937)
('TEAF', 0.0937)
('SBR', 0.0938)
('EVV', 0.0941)
('ETW', 0.0943)
('HYT', 0.0943)
('HNW', 0.094399996)
('SLMBP', 0.094399996)
('PTA', 0.095)
('BLW', 0.0951)
('CION', 0.0953)
('RITM', 0.0954)
('WES', 0.0954)
('USAC', 0.096099995)
('TX', 0.0964)
('BSL', 0.096499994)
('NFJ', 0.096599996)
('DEC', 0.096999995)
('BGFV', 0.0971)
('NRO', 0.097200006)
('EFR', 0.09729999)
('STWD', 0.09729999)
('PCN', 0.09770001)
('PTY', 0.097799994)
('BST', 0.0983)
('CIM', 0.0987)
('CAPL', 0.0988)
('JPC', 0.0988)
('BPYPO', 0.0996)
('EFT', 0.099700004)
('HTGC', 0.0998)
('FINS', 0.0999)
('EVF', 0.1)
('OBDC', 0.1001)
('CIF', 0.1003)
('MTEX', 0.1003)
('BPYPP', 0.1004)
('CHI', 0.1005)
('DPG', 0.100600004)
('BXSL', 0.1007)
('DLY', 0.1008)
('BSM', 0.1009)
('BCSF', 0.101)
('CHCT', 0.101)
('LFMDP', 0.101)
('TK', 0.101)
('AGNCM', 0.1011)
('CHY', 0.1011)
('NIE', 0.1015)
('UAN', 0.1015)
('BPYPN', 0.1016)
('HYI', 0.1017)
('SFL', 0.1017)
('USA', 0.1018)
('VLT', 0.1019)
('IDE', 0.102)
('GBAB', 0.102299996)
('BXMT', 0.103)
('CCAP', 0.103199996)
('GBDC', 0.1034)
('PGP', 0.1034)
('VOD', 0.1035)
('MCN', 0.103599995)
('DFP', 0.1041)
